#['main.py', '--data-set=mnist', '--batch-size=2048', '--lr=1e-3', '--epochs=1', '--save-onnx', '--constraint=StrongClassificationRobustness(eps=0.4, delta=3.0)', '--oracle-steps=40', '--oracle-restarts=70', '--logic=DL2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
36,0.340297139924148,0.0,0.0,1.1251815557479858,0.8748183250427246,0.901922817887931,1.0,1.0,0.911865234375,1.0,1.0,61.89478397369385,16.752907276153564
37,0.33169476739291487,0.0,0.0,1.1272428035736084,0.8727572560310364,0.9039432920258621,1.0,1.0,0.91357421875,1.0,1.0,62.344279289245605,16.687573671340942
38,0.3257086523647966,0.0,0.0,1.12925386428833,0.8707459568977356,0.9057448814655172,1.0,1.0,0.9163818359375,1.0,1.0,61.68232488632202,16.789515256881714
39,0.31970323365310144,0.0,0.0,1.1312026977539062,0.8687971830368042,0.9080852640086207,1.0,1.0,0.9180908203125,1.0,1.0,62.35030508041382,16.628389835357666
40,0.31895302081930227,0.0,0.0,1.1332643032073975,0.8667356967926025,0.907647494612069,1.0,1.0,0.9193115234375,1.0,1.0,61.87242674827576,16.700488567352295
41,0.3110687979336443,0.0,0.0,1.135608196258545,0.8643919229507446,0.9100383890086207,1.0,1.0,0.9200439453125,1.0,1.0,62.00947952270508,16.676419258117676
42,0.3060408953962655,0.0,0.0,1.1378860473632812,0.8621140718460083,0.9115874191810345,1.0,1.0,0.92236328125,1.0,1.0,62.010284423828125,16.70221209526062
43,0.3033703113424367,0.0,0.0,1.1401516199111938,0.8598482608795166,0.9121262122844828,1.0,1.0,0.92236328125,1.0,1.0,61.96634483337402,16.62126612663269
44,0.2967208007286335,0.0,0.0,1.142560362815857,0.8574396967887878,0.9136920797413793,1.0,1.0,0.923583984375,1.0,1.0,63.55551481246948,16.777892112731934
45,0.29187685867835733,0.0,0.0,1.144965410232544,0.8550345301628113,0.914971713362069,1.0,1.0,0.925537109375,1.0,1.0,61.93054485321045,16.762526512145996
46,0.28853219130943564,0.0,0.0,1.1475152969360352,0.8524845242500305,0.9163523706896551,1.0,1.0,0.9241943359375,1.0,1.0,62.383530378341675,16.69081997871399
47,0.2862888204640356,0.0,0.0,1.150515079498291,0.849484920501709,0.9168743265086207,1.0,1.0,0.9261474609375,1.0,1.0,61.49949288368225,16.798829793930054
48,0.2808126252273033,0.0,0.0,1.1538342237472534,0.8461655974388123,0.9176993534482759,1.0,1.0,0.9285888671875,1.0,1.0,61.795626640319824,16.758713006973267
49,0.2787787338783001,0.0,0.0,1.1569634675979614,0.843036413192749,0.9191136853448276,1.0,1.0,0.9307861328125,1.0,1.0,62.126407861709595,16.72869062423706
50,0.27330761942370185,0.0,0.0,1.1601539850234985,0.8398460745811462,0.9209321120689655,1.0,1.0,0.9306640625,1.0,1.0,61.89578104019165,16.664550304412842
